STARTTIME,STOPTIME,STARTTIME_GMT,STOPTIME_GMT,STARTDATE,MARKET_RUN_ID,RESOURCE_TYPE,SCHEDULINGCOORDINATOR_SEQ,RESOURCEBID_SEQ,TIMEINTERVALSTART,TIMEINTERVALEND,TIMEINTERVALSTART_GMT,TIMEINTERVALEND_GMT,PRODUCTBID_DESC,PRODUCTBID_MRID,MARKETPRODUCT_DESC,MARKETPRODUCTTYPE,SELFSCHEDMW,SCH_BID_TIMEINTERVALSTART,SCH_BID_TIMEINTERVALSTOP,SCH_BID_TIMEINTERVALSTART_GMT,SCH_BID_TIMEINTERVALSTOP_GMT,SCH_BID_XAXISDATA,SCH_BID_Y1AXISDATA,SCH_BID_Y2AXISDATA,SCH_BID_CURVETYPE,MINEOHSTATEOFCHARGE,MAXEOHSTATEOFCHARGE
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,INTERTIE,822669,380730,2025-07-01T13:00:00,2025-07-01T15:00:00,2025-07-01T20:00:00-00:00,2025-07-01T22:00:00-00:00,,,,EN,720,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,INTERTIE,822669,380730,2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,,,,EN,745,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,INTERTIE,822669,380730,2025-07-01T16:00:00,2025-07-01T20:00:00,2025-07-01T23:00:00-00:00,2025-07-02T03:00:00-00:00,,,,EN,820,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,INTERTIE,822669,380730,2025-07-01T20:00:00,2025-07-01T22:00:00,2025-07-02T03:00:00-00:00,2025-07-02T05:00:00-00:00,,,,EN,845,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,393170,569776,2025-07-01T00:00:00,2025-07-01T05:00:00,2025-07-01T07:00:00-00:00,2025-07-01T12:00:00-00:00,,,,EN,8,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,393170,569776,2025-07-01T05:00:00,2025-07-01T07:00:00,2025-07-01T12:00:00-00:00,2025-07-01T14:00:00-00:00,,,,EN,9,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,393170,569776,2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,,,,EN,7,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,393170,569776,2025-07-01T08:00:00,2025-07-01T17:00:00,2025-07-01T15:00:00-00:00,2025-07-02T00:00:00-00:00,,,,EN,5,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,393170,569776,2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,,,,EN,7,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,GENERATOR,393170,569776,2025-07-01T18:00:00,2025-07-02T00:00:00,2025-07-02T01:00:00-00:00,2025-07-02T07:00:00-00:00,,,,EN,9,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,INTERTIE,393170,174366,2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,,,,EN,2,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,INTERTIE,393170,160896,2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,,,,EN,2,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,INTERTIE,393170,160896,2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,,,,EN,1,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,INTERTIE,393170,160896,2025-07-01T20:00:00,2025-07-01T22:00:00,2025-07-02T03:00:00-00:00,2025-07-02T05:00:00-00:00,,,,EN,2,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,,,,EN,5.65,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,,,,EN,5.28,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,,,,EN,5.12,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,,,,EN,4.97,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,,,,EN,4.91,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T05:00:00,2025-07-01T06:00:00,2025-07-01T12:00:00-00:00,2025-07-01T13:00:00-00:00,,,,EN,4.92,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T06:00:00,2025-07-01T07:00:00,2025-07-01T13:00:00-00:00,2025-07-01T14:00:00-00:00,,,,EN,4.85,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,,,,EN,5.08,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,,,,EN,5.51,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,,,,EN,5.9,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T10:00:00,2025-07-01T11:00:00,2025-07-01T17:00:00-00:00,2025-07-01T18:00:00-00:00,,,,EN,6.73,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T11:00:00,2025-07-01T13:00:00,2025-07-01T18:00:00-00:00,2025-07-01T20:00:00-00:00,,,,EN,7.07,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T13:00:00,2025-07-01T14:00:00,2025-07-01T20:00:00-00:00,2025-07-01T21:00:00-00:00,,,,EN,7.27,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T14:00:00,2025-07-01T15:00:00,2025-07-01T21:00:00-00:00,2025-07-01T22:00:00-00:00,,,,EN,7.35,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,,,,EN,7.31,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,,,,EN,7.3,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,,,,EN,7.28,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,,,,EN,7.26,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,,,,EN,7.09,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T20:00:00,2025-07-01T21:00:00,2025-07-02T03:00:00-00:00,2025-07-02T04:00:00-00:00,,,,EN,7.02,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T21:00:00,2025-07-01T22:00:00,2025-07-02T04:00:00-00:00,2025-07-02T05:00:00-00:00,,,,EN,6.66,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,667911,154940,2025-07-01T02:00:00,2025-07-01T04:00:00,2025-07-01T09:00:00-00:00,2025-07-01T11:00:00-00:00,,,,EN,0.52,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T22:00:00,2025-07-01T23:00:00,2025-07-02T05:00:00-00:00,2025-07-02T06:00:00-00:00,,,,EN,6.3,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,393170,799822,2025-07-01T23:00:00,2025-07-02T00:00:00,2025-07-02T06:00:00-00:00,2025-07-02T07:00:00-00:00,,,,EN,5.94,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,667911,154940,2025-07-01T00:00:00,2025-07-01T02:00:00,2025-07-01T07:00:00-00:00,2025-07-01T09:00:00-00:00,,,,EN,0.53,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,667911,154940,2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,,,,EN,0.51,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,667911,154940,2025-07-01T05:00:00,2025-07-01T06:00:00,2025-07-01T12:00:00-00:00,2025-07-01T13:00:00-00:00,,,,EN,0.62,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,667911,154940,2025-07-01T06:00:00,2025-07-01T19:00:00,2025-07-01T13:00:00-00:00,2025-07-02T02:00:00-00:00,,,,EN,0,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,667911,154940,2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,,,,EN,0.27,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,667911,154940,2025-07-01T20:00:00,2025-07-01T21:00:00,2025-07-02T03:00:00-00:00,2025-07-02T04:00:00-00:00,,,,EN,0.64,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,667911,154940,2025-07-01T21:00:00,2025-07-01T23:00:00,2025-07-02T04:00:00-00:00,2025-07-02T06:00:00-00:00,,,,EN,0.57,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,667911,154940,2025-07-01T23:00:00,2025-07-02T00:00:00,2025-07-02T06:00:00-00:00,2025-07-02T07:00:00-00:00,,,,EN,0.55,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,INTERTIE,206034,670459,2025-07-01T06:00:00,2025-07-01T07:00:00,2025-07-01T13:00:00-00:00,2025-07-01T14:00:00-00:00,,,,EN,1,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,INTERTIE,206034,670459,2025-07-01T16:00:00,2025-07-01T18:00:00,2025-07-01T23:00:00-00:00,2025-07-02T01:00:00-00:00,,,,EN,2,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,INTERTIE,206034,670459,2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,,,,EN,1,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,INTERTIE,206034,670459,2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,,,,EN,2,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,INTERTIE,206034,670459,2025-07-01T20:00:00,2025-07-01T21:00:00,2025-07-02T03:00:00-00:00,2025-07-02T04:00:00-00:00,,,,EN,1,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,INTERTIE,206034,670459,2025-07-01T21:00:00,2025-07-01T23:00:00,2025-07-02T04:00:00-00:00,2025-07-02T06:00:00-00:00,,,,EN,2,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,INTERTIE,206034,417521,2025-07-01T00:00:00,2025-07-01T08:00:00,2025-07-01T07:00:00-00:00,2025-07-01T15:00:00-00:00,,,,EN,2,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,INTERTIE,206034,417521,2025-07-01T08:00:00,2025-07-01T16:00:00,2025-07-01T15:00:00-00:00,2025-07-01T23:00:00-00:00,,,,EN,0,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,INTERTIE,206034,417521,2025-07-01T16:00:00,2025-07-02T00:00:00,2025-07-01T23:00:00-00:00,2025-07-02T07:00:00-00:00,,,,EN,2,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T00:00:00,2025-07-01T01:00:00,2025-07-01T07:00:00-00:00,2025-07-01T08:00:00-00:00,,,,EN,9,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T01:00:00,2025-07-01T02:00:00,2025-07-01T08:00:00-00:00,2025-07-01T09:00:00-00:00,,,,EN,8.7,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T02:00:00,2025-07-01T03:00:00,2025-07-01T09:00:00-00:00,2025-07-01T10:00:00-00:00,,,,EN,8.6,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T03:00:00,2025-07-01T04:00:00,2025-07-01T10:00:00-00:00,2025-07-01T11:00:00-00:00,,,,EN,9,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T04:00:00,2025-07-01T05:00:00,2025-07-01T11:00:00-00:00,2025-07-01T12:00:00-00:00,,,,EN,9.3,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T05:00:00,2025-07-01T06:00:00,2025-07-01T12:00:00-00:00,2025-07-01T13:00:00-00:00,,,,EN,9.6,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T06:00:00,2025-07-01T07:00:00,2025-07-01T13:00:00-00:00,2025-07-01T14:00:00-00:00,,,,EN,10.1,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T07:00:00,2025-07-01T08:00:00,2025-07-01T14:00:00-00:00,2025-07-01T15:00:00-00:00,,,,EN,11,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T08:00:00,2025-07-01T09:00:00,2025-07-01T15:00:00-00:00,2025-07-01T16:00:00-00:00,,,,EN,11.8,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T09:00:00,2025-07-01T10:00:00,2025-07-01T16:00:00-00:00,2025-07-01T17:00:00-00:00,,,,EN,12.9,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T10:00:00,2025-07-01T11:00:00,2025-07-01T17:00:00-00:00,2025-07-01T18:00:00-00:00,,,,EN,13.6,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T11:00:00,2025-07-01T12:00:00,2025-07-01T18:00:00-00:00,2025-07-01T19:00:00-00:00,,,,EN,14.7,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T12:00:00,2025-07-01T13:00:00,2025-07-01T19:00:00-00:00,2025-07-01T20:00:00-00:00,,,,EN,15.1,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T13:00:00,2025-07-01T15:00:00,2025-07-01T20:00:00-00:00,2025-07-01T22:00:00-00:00,,,,EN,15.6,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T15:00:00,2025-07-01T16:00:00,2025-07-01T22:00:00-00:00,2025-07-01T23:00:00-00:00,,,,EN,15.8,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T16:00:00,2025-07-01T17:00:00,2025-07-01T23:00:00-00:00,2025-07-02T00:00:00-00:00,,,,EN,15.4,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T17:00:00,2025-07-01T18:00:00,2025-07-02T00:00:00-00:00,2025-07-02T01:00:00-00:00,,,,EN,14.6,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T18:00:00,2025-07-01T19:00:00,2025-07-02T01:00:00-00:00,2025-07-02T02:00:00-00:00,,,,EN,14,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T19:00:00,2025-07-01T20:00:00,2025-07-02T02:00:00-00:00,2025-07-02T03:00:00-00:00,,,,EN,13.6,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T20:00:00,2025-07-01T21:00:00,2025-07-02T03:00:00-00:00,2025-07-02T04:00:00-00:00,,,,EN,12.7,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T21:00:00,2025-07-01T22:00:00,2025-07-02T04:00:00-00:00,2025-07-02T05:00:00-00:00,,,,EN,11.1,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T22:00:00,2025-07-01T23:00:00,2025-07-02T05:00:00-00:00,2025-07-02T06:00:00-00:00,,,,EN,10.4,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,303460,2025-07-01T23:00:00,2025-07-02T00:00:00,2025-07-02T06:00:00-00:00,2025-07-02T07:00:00-00:00,,,,EN,9.6,,,,,,,,,,
2025-07-01T00:00:00,2025-07-02T00:00:00,2025-07-01T07:00:00-00:00,2025-07-02T07:00:00-00:00,2025-07-01 00:00:00.0,DAM,LOAD,206034,196802,2025-07-01T00:00:00,2025-07-01T02:00:00,2025-07-01T07:00:00-00:00,2025-07-01T09:00:00-00:00,,,,EN,7.5,,,,,,,,,,
