"generator","generator_name","curtailment_date","pmax_mw","curtailment_mw","expected_available_mw","RESOURCEBID_SEQ","daily_max_mw","mw_error","pct_error"
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-02-17,933.1,36.1,897,952796,880,-17,-0.0189520624303233
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-02-17,933.1,36,897.1,952796,880,-17.1,-0.019061420131535
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-02-21,933.1,36,897.1,952796,880,-17.1,-0.019061420131535
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-02-21,933.1,36.1,897,952796,880,-17,-0.0189520624303233
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-02-22,933.1,36.1,897,952796,880,-17,-0.0189520624303233
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-02-22,933.1,36,897.1,952796,880,-17.1,-0.019061420131535
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-02-23,933.1,36,897.1,952796,880,-17.1,-0.019061420131535
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-02-23,933.1,36.1,897,952796,880,-17,-0.0189520624303233
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-02-24,933.1,36.1,897,952796,880,-17,-0.0189520624303233
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-02-24,933.1,36,897.1,952796,880,-17.1,-0.019061420131535
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-02-27,933.1,36.1,897,952796,880,-17,-0.0189520624303233
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-02-27,933.1,36,897.1,952796,880,-17.1,-0.019061420131535
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-02-28,933.1,36,897.1,952796,880,-17.1,-0.019061420131535
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-02-28,933.1,36.1,897,952796,880,-17,-0.0189520624303233
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-03-01,933.1,36,897.1,952796,880,-17.1,-0.019061420131535
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-03-01,933.1,36.1,897,952796,880,-17,-0.0189520624303233
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-03-02,933.1,36.1,897,952796,880,-17,-0.0189520624303233
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-03-02,933.1,36,897.1,952796,880,-17.1,-0.019061420131535
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-03-03,933.1,36.1,897,952796,880,-17,-0.0189520624303233
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-03-03,933.1,36,897.1,952796,880,-17.1,-0.019061420131535
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-03-16,933.1,18,915.1,952796,880,-35.1,-0.0383564637744509
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-03-28,933.1,79,854.1,952796,880,25.9,0.0303243179955508
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-04-27,933.1,36.1,897,952796,858,-39,-0.0434782608695652
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-06-07,933.1,34.1,899,952796,880,-19,-0.0211345939933259
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-10-30,933.1,73.1,860,952796,880,20,0.0232558139534884
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-10-30,933.1,30,903.1,952796,880,-23.1,-0.02557856272838
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-10-31,933.1,30,903.1,952796,880,-23.1,-0.02557856272838
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-10-31,933.1,73.1,860,952796,880,20,0.0232558139534884
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-11-01,933.1,73.1,860,952796,880,20,0.0232558139534884
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-11-02,933.1,73.1,860,952796,880,20,0.0232558139534884
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-11-03,933.1,73.1,860,952796,879.9,19.9,0.0231395348837209
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-11-04,933.1,48.1,885,952796,864,-21,-0.023728813559322
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-11-04,933.1,73.1,860,952796,864,4,0.00465116279069767
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-11-07,933.1,73.1,860,952796,880,20,0.0232558139534884
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-11-09,933.1,73.1,860,952796,880,20,0.0232558139534884
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2023-11-10,933.1,73.1,860,952796,880,20,0.0232558139534884
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-03-29,933.1,10,923.1,952796,879.9,-43.2,-0.0467988300292493
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-04-12,933.1,53.1,880,952796,873.6,-6.39999999999998,-0.00727272727272725
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-04-13,933.1,53.1,880,952796,873.6,-6.39999999999998,-0.00727272727272725
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-04-15,933.1,53.1,880,952796,879.9,-0.100000000000023,-0.000113636363636389
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-04-16,933.1,53.1,880,952796,873.6,-6.39999999999998,-0.00727272727272725
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-04-18,933.1,53.1,880,952796,873.6,-6.39999999999998,-0.00727272727272725
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-04-19,933.1,53.1,880,952796,873.6,-6.39999999999998,-0.00727272727272725
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-04-20,933.1,53.1,880,952796,873.6,-6.39999999999998,-0.00727272727272725
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-04-22,933.1,53.1,880,952796,873.6,-6.39999999999998,-0.00727272727272725
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-04-23,933.1,53.1,880,952796,873.6,-6.39999999999998,-0.00727272727272725
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-04-24,933.1,53.1,880,952796,873.6,-6.39999999999998,-0.00727272727272725
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-04-25,933.1,53.1,880,952796,873.6,-6.39999999999998,-0.00727272727272725
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-04-26,933.1,53.1,880,952796,873.6,-6.39999999999998,-0.00727272727272725
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-04-27,933.1,53.1,880,952796,873.6,-6.39999999999998,-0.00727272727272725
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-04-29,933.1,53.1,880,952796,873.6,-6.39999999999998,-0.00727272727272725
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-04-30,933.1,53.1,880,952796,873.6,-6.39999999999998,-0.00727272727272725
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-05-01,933.1,53.1,880,952796,873.6,-6.39999999999998,-0.00727272727272725
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-05-02,933.1,53.1,880,952796,873.6,-6.39999999999998,-0.00727272727272725
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-05-03,933.1,53.1,880,952796,873.6,-6.39999999999998,-0.00727272727272725
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-05-03,933.1,40,893.1,952796,873.6,-19.5,-0.0218340611353712
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-05-04,933.1,40,893.1,952796,873.6,-19.5,-0.0218340611353712
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-05-06,933.1,40,893.1,952796,873.6,-19.5,-0.0218340611353712
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-05-07,933.1,40,893.1,952796,873.6,-19.5,-0.0218340611353712
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-05-08,933.1,40,893.1,952796,873.6,-19.5,-0.0218340611353712
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-05-24,933.1,26,907.1,952796,873.6,-33.5,-0.036930878624187
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-05-25,933.1,26,907.1,952796,873.6,-33.5,-0.036930878624187
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-05-27,933.1,26,907.1,952796,873.6,-33.5,-0.036930878624187
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-05-28,933.1,26,907.1,952796,873.6,-33.5,-0.036930878624187
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-05-30,933.1,26,907.1,952796,873.6,-33.5,-0.036930878624187
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-06-17,933.1,28,905.1,952796,873.6,-31.5,-0.0348027842227378
"HYTTHM_2_UNITS","HYATT-THERMALITO PUMP-GEN (AGGREGATE)",2024-06-18,933.1,28,905.1,952796,873.6,-31.5,-0.0348027842227378
"INTKEP_2_UNITS","CCSF Hetch_Hetchy Hydro Aggregate",2023-02-26,405,9,396,879947,404,8,0.0202020202020202
"INTKEP_2_UNITS","CCSF Hetch_Hetchy Hydro Aggregate",2023-06-28,405,20,385,879947,404,19,0.0493506493506494
"INTKEP_2_UNITS","CCSF Hetch_Hetchy Hydro Aggregate",2023-12-13,405,20,385,879947,404,19,0.0493506493506494
"INTKEP_2_UNITS","CCSF Hetch_Hetchy Hydro Aggregate",2024-08-26,405,5,400,879947,404,4,0.01
"INTKEP_2_UNITS","CCSF Hetch_Hetchy Hydro Aggregate",2024-08-28,405,5,400,879947,404,4,0.01
"INTKEP_2_UNITS","CCSF Hetch_Hetchy Hydro Aggregate",2024-08-31,405,5,400,879947,404,4,0.01
"INTKEP_2_UNITS","CCSF Hetch_Hetchy Hydro Aggregate",2024-09-01,405,5,400,879947,404,4,0.01
"INTKEP_2_UNITS","CCSF Hetch_Hetchy Hydro Aggregate",2024-09-03,405,1,404,879947,404,0,0
"INTKEP_2_UNITS","CCSF Hetch_Hetchy Hydro Aggregate",2024-09-04,405,1,404,879947,404,0,0
"INTKEP_2_UNITS","CCSF Hetch_Hetchy Hydro Aggregate",2024-12-03,405,5,400,879947,404,4,0.01
"INTMNT_3_ANAHEIM","Intermountain Power Project",2023-04-12,234,80,154,107681,147.78,-6.22,-0.0403896103896104
"INTMNT_3_ANAHEIM","Intermountain Power Project",2023-04-12,234,92,142,107681,147.78,5.78,0.0407042253521127
"INTMNT_3_RIVERSIDE","IPPDYN",2023-01-01,136,1,135,195432,135,0,0
"INTMNT_3_RIVERSIDE","IPPDYN",2023-01-14,136,1,135,195432,135,0,0
"INTMNT_3_RIVERSIDE","IPPDYN",2024-01-01,136,69,67,195432,67,0,0
"INTMNT_3_RIVERSIDE","IPPDYN",2024-01-09,136,69,67,195432,67,0,0
"INTMNT_3_RIVERSIDE","IPPDYN",2024-01-10,136,69,67,195432,67,0,0
"IVANPA_1_UNIT1","Ivanpah 1",2023-02-16,126,2.8,123.2,166139,120,-3.2,-0.025974025974026
"IVANPA_1_UNIT1","Ivanpah 1",2024-04-18,126,2.8,123.2,166139,120,-3.2,-0.025974025974026
"IVANPA_1_UNIT1","Ivanpah 1",2024-12-05,126,5,121,166139,120,-1,-0.00826446280991736
"IVWEST_2_SOLAR1","Imperial Valley West ( Q # 608)",2024-01-31,150,10,140,117281,139,-1,-0.00714285714285714
"IVWEST_2_SOLAR1","Imperial Valley West ( Q # 608)",2024-02-01,150,10,140,117281,139,-1,-0.00714285714285714
"JOANEC_2_ST3BT3","Santa Ana Storage 3",2024-04-22,40,8,32,741263,32.5,0.5,0.015625
"JOANEC_2_ST3BT3","Santa Ana Storage 3",2024-04-23,40,8,32,741263,32.5,0.5,0.015625
"JOANEC_2_ST3BT3","Santa Ana Storage 3",2024-04-24,40,8,32,741263,32.5,0.5,0.015625
"JOANEC_2_ST3BT3","Santa Ana Storage 3",2024-04-25,40,8,32,741263,32.5,0.5,0.015625
"JOANEC_2_ST3BT3","Santa Ana Storage 3",2024-04-26,40,8,32,741263,32.5,0.5,0.015625
"JOANEC_2_STABT2","Santa Ana Storage 2",2023-01-09,20,2.5,17.5,108602,18.14,0.640000000000001,0.0365714285714286
"JOANEC_2_STABT2","Santa Ana Storage 2",2023-01-11,20,2.5,17.5,108602,18.14,0.640000000000001,0.0365714285714286
"JOANEC_2_STABT2","Santa Ana Storage 2",2023-05-08,20,2,18,108602,18,0,0
"JOANEC_2_STABT2","Santa Ana Storage 2",2023-05-09,20,2,18,108602,18,0,0
"JOANEC_2_STABT2","Santa Ana Storage 2",2023-05-10,20,2,18,108602,18,0,0
"JOANEC_2_STABT2","Santa Ana Storage 2",2023-05-11,20,2,18,108602,18,0,0
"JOANEC_2_STABT2","Santa Ana Storage 2",2023-05-12,20,2,18,108602,18,0,0
"JOANEC_2_STABT2","Santa Ana Storage 2",2023-05-15,20,2,18,108602,18,0,0
"JOANEC_2_STABT2","Santa Ana Storage 2",2023-05-16,20,2,18,108602,18,0,0
"JOANEC_2_STABT2","Santa Ana Storage 2",2023-07-10,20,2.5,17.5,108602,17.32,-0.18,-0.0102857142857143
"JOANEC_2_STABT2","Santa Ana Storage 2",2023-08-08,20,2,18,108602,17.16,-0.84,-0.0466666666666667
"JOANEC_2_STABT2","Santa Ana Storage 2",2023-08-09,20,2,18,108602,17.16,-0.84,-0.0466666666666667
"JOANEC_2_STABT2","Santa Ana Storage 2",2023-08-10,20,2,18,108602,17.16,-0.84,-0.0466666666666667
"JOANEC_2_STABT2","Santa Ana Storage 2",2023-08-11,20,2,18,108602,17.16,-0.84,-0.0466666666666667
"JOANEC_2_STABT2","Santa Ana Storage 2",2024-02-26,20,2,18,108602,17.8,-0.199999999999999,-0.0111111111111111
"JOANEC_2_STABT2","Santa Ana Storage 2",2024-02-27,20,2,18,108602,17.8,-0.199999999999999,-0.0111111111111111
"JOANEC_2_STABT2","Santa Ana Storage 2",2024-02-28,20,2,18,108602,17.8,-0.199999999999999,-0.0111111111111111
"JOANEC_2_STABT2","Santa Ana Storage 2",2024-02-29,20,2,18,108602,17.8,-0.199999999999999,-0.0111111111111111
"JOANEC_2_STABT2","Santa Ana Storage 2",2024-03-01,20,2,18,108602,17.71,-0.289999999999999,-0.0161111111111111
"KEARNY_6_SESBT2","Kearny South Energy Storage",2024-10-16,10,4,6,779880,5.73,-0.27,-0.0449999999999999
"KEARNY_6_SESBT2","Kearny South Energy Storage",2024-10-17,10,4,6,779880,6,0,0
"KEARNY_6_SESBT2","Kearny South Energy Storage",2024-10-18,10,4,6,779880,6.15,0.15,0.0250000000000001
"KEARNY_6_SESBT2","Kearny South Energy Storage",2024-10-20,10,4,6,779880,6.05,0.0499999999999998,0.0083333333333333
"KEARNY_6_SESBT2","Kearny South Energy Storage",2024-10-22,10,4,6,779880,5.71,-0.29,-0.0483333333333333
"KEARNY_6_SESBT2","Kearny South Energy Storage",2024-10-23,10,4,6,779880,5.75,-0.25,-0.0416666666666667
"KELSO_2_UNITS","Mariposa Energy",2024-11-07,198.03,60.28,137.75,856960,138,0.25,0.00181488203266788
"KELSO_2_UNITS","Mariposa Energy",2024-11-08,198.03,60.28,137.75,856960,134.32,-3.43000000000001,-0.0249001814882033
"KERNRG_1_UNITS","South Belridge Cogen Facility",2023-05-10,55.2,15.2,40,628632,38,-2,-0.05
"KERNRG_1_UNITS","South Belridge Cogen Facility",2023-05-16,55.2,15.2,40,628632,38,-2,-0.05
"KERNRG_1_UNITS","South Belridge Cogen Facility",2023-05-26,55.2,15.2,40,628632,38,-2,-0.05
"KERNRG_1_UNITS","South Belridge Cogen Facility",2023-05-31,55.2,15.2,40,628632,38,-2,-0.05
"KERNRG_1_UNITS","South Belridge Cogen Facility",2023-06-08,55.2,15.2,40,628632,38,-2,-0.05
"KERNRG_1_UNITS","South Belridge Cogen Facility",2023-08-22,55.2,15.2,40,628632,40.5,0.5,0.0125
"KERNRG_1_UNITS","South Belridge Cogen Facility",2023-09-25,55.2,15.2,40,628632,41.79,1.79,0.04475
"KERRGN_1_UNIT 1","KERN RIVER HYDRO UNITS 1-4 AGGREGATE",2023-02-06,25.6,6.57,19.03,124287,19.17,0.140000000000001,0.00735680504466635
"KERRGN_1_UNIT 1","KERN RIVER HYDRO UNITS 1-4 AGGREGATE",2023-03-12,25.6,6.57,19.03,124287,19,-0.0300000000000011,-0.00157645822385713
"KERRGN_1_UNIT 1","KERN RIVER HYDRO UNITS 1-4 AGGREGATE",2024-10-31,25.6,7.6,18,124287,17.1,-0.899999999999999,-0.0499999999999999
"KERRGN_1_UNIT 1","KERN RIVER HYDRO UNITS 1-4 AGGREGATE",2024-11-11,25.6,7.6,18,124287,17.6,-0.399999999999999,-0.0222222222222221
"KERRGN_1_UNIT 1","KERN RIVER HYDRO UNITS 1-4 AGGREGATE",2024-11-20,25.6,7.6,18,124287,18.5,0.5,0.0277777777777778
"KRAMER_1_R1PX3","Resurgence 1 PV",2023-05-25,90,30,60,105576,60,0,0
"KRAMER_1_R1PX3","Resurgence 1 PV",2023-05-26,90,30,60,105576,60,0,0
"KRAMER_1_R1PX3","Resurgence 1 PV",2023-05-27,90,30,60,105576,60,0,0
"KRAMER_1_R1PX3","Resurgence 1 PV",2023-05-28,90,30,60,105576,60,0,0
"KRAMER_1_R1PX3","Resurgence 1 PV",2023-05-29,90,30,60,105576,60,0,0
"KRAMER_1_R1PX3","Resurgence 1 PV",2023-06-09,90,45,45,105576,45,0,0
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-01,65,4.2,60.8,104756,63,2.2,0.0361842105263158
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-01,65,2.3,62.7,104756,63,0.299999999999997,0.00478468899521527
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-01,65,0.4,64.6,104756,63,-1.59999999999999,-0.0247678018575851
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-01,65,0.02,64.98,104756,63,-1.98,-0.0304709141274239
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-02,65,4.2,60.8,104756,63,2.2,0.0361842105263158
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-02,65,2.3,62.7,104756,63,0.299999999999997,0.00478468899521527
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-02,65,0.4,64.6,104756,63,-1.59999999999999,-0.0247678018575851
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-02,65,0.02,64.98,104756,63,-1.98,-0.0304709141274239
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-03,65,4.2,60.8,104756,63,2.2,0.0361842105263158
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-03,65,2.3,62.7,104756,63,0.299999999999997,0.00478468899521527
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-03,65,0.4,64.6,104756,63,-1.59999999999999,-0.0247678018575851
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-03,65,0.02,64.98,104756,63,-1.98,-0.0304709141274239
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-04,65,4.2,60.8,104756,63,2.2,0.0361842105263158
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-04,65,2.3,62.7,104756,63,0.299999999999997,0.00478468899521527
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-04,65,0.4,64.6,104756,63,-1.59999999999999,-0.0247678018575851
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-04,65,0.02,64.98,104756,63,-1.98,-0.0304709141274239
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-05,65,4.2,60.8,104756,63,2.2,0.0361842105263158
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-05,65,2.3,62.7,104756,63,0.299999999999997,0.00478468899521527
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-05,65,0.4,64.6,104756,63,-1.59999999999999,-0.0247678018575851
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-05,65,0.02,64.98,104756,63,-1.98,-0.0304709141274239
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-06,65,4.2,60.8,104756,63,2.2,0.0361842105263158
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-06,65,2.3,62.7,104756,63,0.299999999999997,0.00478468899521527
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-06,65,0.4,64.6,104756,63,-1.59999999999999,-0.0247678018575851
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-06,65,0.02,64.98,104756,63,-1.98,-0.0304709141274239
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-07,65,4.2,60.8,104756,63,2.2,0.0361842105263158
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-07,65,2.3,62.7,104756,63,0.299999999999997,0.00478468899521527
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-07,65,0.4,64.6,104756,63,-1.59999999999999,-0.0247678018575851
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-07,65,0.02,64.98,104756,63,-1.98,-0.0304709141274239
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-10,65,4.2,60.8,104756,63,2.2,0.0361842105263158
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-10,65,2.3,62.7,104756,63,0.299999999999997,0.00478468899521527
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-10,65,0.4,64.6,104756,63,-1.59999999999999,-0.0247678018575851
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-10,65,0.02,64.98,104756,63,-1.98,-0.0304709141274239
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-11,65,4.2,60.8,104756,63,2.2,0.0361842105263158
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-11,65,2.3,62.7,104756,63,0.299999999999997,0.00478468899521527
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-11,65,0.4,64.6,104756,63,-1.59999999999999,-0.0247678018575851
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-11,65,0.02,64.98,104756,63,-1.98,-0.0304709141274239
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-12,65,4.2,60.8,104756,63,2.2,0.0361842105263158
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-12,65,2.3,62.7,104756,63,0.299999999999997,0.00478468899521527
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-12,65,0.4,64.6,104756,63,-1.59999999999999,-0.0247678018575851
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-12,65,0.02,64.98,104756,63,-1.98,-0.0304709141274239
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-13,65,4.2,60.8,104756,63,2.2,0.0361842105263158
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-13,65,2.3,62.7,104756,63,0.299999999999997,0.00478468899521527
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-13,65,0.4,64.6,104756,63,-1.59999999999999,-0.0247678018575851
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-13,65,0.02,64.98,104756,63,-1.98,-0.0304709141274239
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-14,65,4.2,60.8,104756,63,2.2,0.0361842105263158
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-14,65,2.3,62.7,104756,63,0.299999999999997,0.00478468899521527
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-14,65,0.4,64.6,104756,63,-1.59999999999999,-0.0247678018575851
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-14,65,0.02,64.98,104756,63,-1.98,-0.0304709141274239
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-15,65,4.2,60.8,104756,63,2.2,0.0361842105263158
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-15,65,2.3,62.7,104756,63,0.299999999999997,0.00478468899521527
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-15,65,0.4,64.6,104756,63,-1.59999999999999,-0.0247678018575851
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-15,65,0.02,64.98,104756,63,-1.98,-0.0304709141274239
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-16,65,4.2,60.8,104756,63,2.2,0.0361842105263158
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-16,65,2.3,62.7,104756,63,0.299999999999997,0.00478468899521527
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-16,65,0.4,64.6,104756,63,-1.59999999999999,-0.0247678018575851
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-16,65,0.02,64.98,104756,63,-1.98,-0.0304709141274239
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-17,65,3.8,61.2,104756,63,1.8,0.0294117647058823
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-17,65,3.44,61.56,104756,63,1.44,0.023391812865497
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-18,65,3.8,61.2,104756,63,1.8,0.0294117647058823
"LCKHT1_2_LH1SR1","Lockhart Solar 1 PV",2023-04-18,65,3.44,61.56,104756,63,1.44,0.023391812865497
